	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Total number correct	Total number incorrect	Youden Index
utahontario1_KEGG_OTHER_GLYCAN_DEGRADATION_weka_svm_weights_r_svm_rbf_Training_Data	0.41055806938159883	0.6854838709677419	0.3145161290322581	0.0	17	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.6220735785953178	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5076923076923077	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_OXIDATIVE_PHOSPHORYLATION_weka_svm_weights_r_svm_rbf	0.7090301003344481	0.6944444444444444	0.36111111111111116	0.05555555555555558	25	0.3055555555555556	10.0	6.0	4.0	26.0	19.0	7.0	13.0	6.0	7.0	23.0	19.0	4.0	0.2777777777777778	0.6	0.4	0.7222222222222222	0.7307692307692307	0.2692307692307692	0.3611111111111111	0.46153846153846156	0.5384615384615384	0.6388888888888888	0.8260869565217391	0.17391304347826086	25	11	0.2876254180602007
utahontario1_KEGG_OXIDATIVE_PHOSPHORYLATION_weka_svm_weights_r_svm_rbf_Training_Data	0.7368024132730016	0.7258064516129032	0.3145161290322581	0.040322580645161366	25	0.27419354838709675	25.0	15.0	10.0	99.0	75.0	24.0	39.0	15.0	24.0	85.0	75.0	10.0	0.20161290322580644	0.6	0.4	0.7983870967741935	0.7575757575757576	0.24242424242424243	0.31451612903225806	0.38461538461538464	0.6153846153846154	0.6854838709677419	0.8823529411764706	0.11764705882352941	90	34	0.26696832579185514
utahontario1_KEGG_P53_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.4816053511705685	0.5277777777777778	0.36111111111111116	-0.11111111111111105	50	0.4722222222222222	10.0	3.0	7.0	26.0	16.0	10.0	13.0	3.0	10.0	23.0	16.0	7.0	0.2777777777777778	0.3	0.7	0.7222222222222222	0.6153846153846154	0.38461538461538464	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.6956521739130435	0.30434782608695654	19	17	-0.0735785953177257
utahontario1_KEGG_P53_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.693815987933635	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	25.0	14.0	11.0	99.0	74.0	25.0	39.0	14.0	25.0	85.0	74.0	11.0	0.20161290322580644	0.56	0.44	0.7983870967741935	0.7474747474747475	0.25252525252525254	0.31451612903225806	0.358974358974359	0.6410256410256411	0.6854838709677419	0.8705882352941177	0.12941176470588237	88	36	0.2295625942684767
utahontario1_KEGG_PANCREATIC_CANCER_weka_svm_weights_r_svm_rbf	0.5183946488294314	0.6111111111111112	0.36111111111111116	-0.02777777777777768	50	0.38888888888888884	3.0	1.0	2.0	33.0	21.0	12.0	13.0	1.0	12.0	23.0	21.0	2.0	0.08333333333333333	0.3333333333333333	0.6666666666666666	0.9166666666666666	0.6363636363636364	0.36363636363636365	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9130434782608695	0.08695652173913043	22	14	-0.010033444816053505
utahontario1_KEGG_PANCREATIC_CANCER_weka_svm_weights_r_svm_rbf_Training_Data	0.6962292609351433	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	17.0	7.0	10.0	107.0	75.0	32.0	39.0	7.0	32.0	85.0	75.0	10.0	0.13709677419354838	0.4117647058823529	0.5882352941176471	0.8629032258064516	0.7009345794392523	0.29906542056074764	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.8823529411764706	0.11764705882352941	82	42	0.06184012066365008
utahontario1_KEGG_PANCREATIC_SECRETION_weka_svm_weights_r_svm_rbf	0.5886287625418061	0.6111111111111112	0.36111111111111116	-0.02777777777777768	25	0.38888888888888884	5.0	2.0	3.0	31.0	20.0	11.0	13.0	2.0	11.0	23.0	20.0	3.0	0.1388888888888889	0.4	0.6	0.8611111111111112	0.6451612903225806	0.3548387096774194	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8695652173913043	0.13043478260869565	22	14	0.02341137123745818
utahontario1_KEGG_PANCREATIC_SECRETION_weka_svm_weights_r_svm_rbf_Training_Data	0.6238310708898945	0.6854838709677419	0.3145161290322581	0.0	50	0.3145161290322581	10.0	5.0	5.0	114.0	80.0	34.0	39.0	5.0	34.0	85.0	80.0	5.0	0.08064516129032258	0.5	0.5	0.9193548387096774	0.7017543859649122	0.2982456140350877	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9411764705882353	0.058823529411764705	85	39	0.06938159879336347
utahontario1_KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.2909698996655518	0.6388888888888888	0.36111111111111116	0.0	17	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.3239819004524887	0.6854838709677419	0.3145161290322581	0.0	17	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_PARKINSONS_DISEASE_weka_svm_weights_r_svm_rbf	0.5284280936454849	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	6.0	3.0	3.0	30.0	20.0	10.0	13.0	3.0	10.0	23.0	20.0	3.0	0.16666666666666666	0.5	0.5	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.8695652173913043	0.13043478260869565	23	13	0.10033444816053505
utahontario1_KEGG_PARKINSONS_DISEASE_weka_svm_weights_r_svm_rbf_Training_Data	0.6003016591251885	0.6612903225806451	0.3145161290322581	-0.024193548387096753	100	0.33870967741935487	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	82	42	-0.02141779788838616
utahontario1_KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION_weka_svm_weights_r_svm_rbf	0.36454849498327757	0.6111111111111112	0.36111111111111116	-0.02777777777777768	50	0.38888888888888884	5.0	2.0	3.0	31.0	20.0	11.0	13.0	2.0	11.0	23.0	20.0	3.0	0.1388888888888889	0.4	0.6	0.8611111111111112	0.6451612903225806	0.3548387096774194	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8695652173913043	0.13043478260869565	22	14	0.02341137123745818
utahontario1_KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6708898944193061	0.7096774193548387	0.3145161290322581	0.024193548387096864	50	0.29032258064516125	13.0	8.0	5.0	111.0	80.0	31.0	39.0	8.0	31.0	85.0	80.0	5.0	0.10483870967741936	0.6153846153846154	0.38461538461538464	0.8951612903225806	0.7207207207207207	0.27927927927927926	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9411764705882353	0.058823529411764705	88	36	0.14630467571644035
utahontario1_KEGG_PATHWAYS_IN_CANCER_weka_svm_weights_r_svm_rbf	0.5852842809364549	0.5555555555555556	0.36111111111111116	-0.08333333333333326	50	0.4444444444444444	9.0	3.0	6.0	27.0	17.0	10.0	13.0	3.0	10.0	23.0	17.0	6.0	0.25	0.3333333333333333	0.6666666666666666	0.75	0.6296296296296297	0.37037037037037035	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.7391304347826086	0.2608695652173913	20	16	-0.030100334448160515
utahontario1_KEGG_PATHWAYS_IN_CANCER_weka_svm_weights_r_svm_rbf_Training_Data	0.7933634992458521	0.7741935483870968	0.3145161290322581	0.08870967741935487	75	0.22580645161290325	33.0	22.0	11.0	91.0	74.0	17.0	39.0	22.0	17.0	85.0	74.0	11.0	0.2661290322580645	0.6666666666666666	0.3333333333333333	0.7338709677419355	0.8131868131868132	0.18681318681318682	0.31451612903225806	0.5641025641025641	0.4358974358974359	0.6854838709677419	0.8705882352941177	0.12941176470588237	96	28	0.43469079939668176
utahontario1_KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS_weka_svm_weights_r_svm_rbf	0.5484949832775919	0.6111111111111112	0.36111111111111116	-0.02777777777777768	20	0.38888888888888884	1.0	0.0	1.0	35.0	22.0	13.0	13.0	0.0	13.0	23.0	22.0	1.0	0.027777777777777776	0.0	1.0	0.9722222222222222	0.6285714285714286	0.37142857142857144	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9565217391304348	0.043478260869565216	22	14	-0.04347826086956519
utahontario1_KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS_weka_svm_weights_r_svm_rbf_Training_Data	0.5303167420814481	0.6774193548387096	0.3145161290322581	-0.008064516129032251	20	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_PENTOSE_PHOSPHATE_PATHWAY_weka_svm_weights_r_svm_rbf	0.6254180602006689	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	6.0	3.0	3.0	30.0	20.0	10.0	13.0	3.0	10.0	23.0	20.0	3.0	0.16666666666666666	0.5	0.5	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.8695652173913043	0.13043478260869565	23	13	0.10033444816053505
utahontario1_KEGG_PENTOSE_PHOSPHATE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6624434389140271	0.7258064516129032	0.3145161290322581	0.040322580645161366	25	0.27419354838709675	17.0	11.0	6.0	107.0	79.0	28.0	39.0	11.0	28.0	85.0	79.0	6.0	0.13709677419354838	0.6470588235294118	0.35294117647058826	0.8629032258064516	0.7383177570093458	0.2616822429906542	0.31451612903225806	0.28205128205128205	0.717948717948718	0.6854838709677419	0.9294117647058824	0.07058823529411765	90	34	0.21146304675716454
utahontario1_KEGG_PEROXISOME_weka_svm_weights_r_svm_rbf	0.6588628762541806	0.6111111111111112	0.36111111111111116	-0.02777777777777768	75	0.38888888888888884	7.0	3.0	4.0	29.0	19.0	10.0	13.0	3.0	10.0	23.0	19.0	4.0	0.19444444444444445	0.42857142857142855	0.5714285714285714	0.8055555555555556	0.6551724137931034	0.3448275862068966	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.8260869565217391	0.17391304347826086	22	14	0.05685618729096986
utahontario1_KEGG_PEROXISOME_weka_svm_weights_r_svm_rbf_Training_Data	0.6743589743589744	0.6935483870967742	0.3145161290322581	0.008064516129032362	25	0.30645161290322576	17.0	9.0	8.0	107.0	77.0	30.0	39.0	9.0	30.0	85.0	77.0	8.0	0.13709677419354838	0.5294117647058824	0.47058823529411764	0.8629032258064516	0.719626168224299	0.2803738317757009	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.9058823529411765	0.09411764705882353	86	38	0.1366515837104072
utahontario1_KEGG_PHAGOSOME_weka_svm_weights_r_svm_rbf	0.42140468227424743	0.5277777777777778	0.36111111111111116	-0.11111111111111105	125	0.4722222222222222	10.0	3.0	7.0	26.0	16.0	10.0	13.0	3.0	10.0	23.0	16.0	7.0	0.2777777777777778	0.3	0.7	0.7222222222222222	0.6153846153846154	0.38461538461538464	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.6956521739130435	0.30434782608695654	19	17	-0.0735785953177257
utahontario1_KEGG_PHAGOSOME_weka_svm_weights_r_svm_rbf_Training_Data	0.6650075414781297	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	18.0	8.0	10.0	106.0	75.0	31.0	39.0	8.0	31.0	85.0	75.0	10.0	0.14516129032258066	0.4444444444444444	0.5555555555555556	0.8548387096774194	0.7075471698113207	0.29245283018867924	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8823529411764706	0.11764705882352941	83	41	0.08748114630467563
utahontario1_KEGG_PHENYLALANINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.5484949832775919	0.6388888888888888	0.36111111111111116	0.0	17	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PHENYLALANINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.34328808446455505	0.6854838709677419	0.3145161290322581	0.0	17	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.5183946488294314	0.6388888888888888	0.36111111111111116	0.0	5	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.4470588235294118	0.6612903225806451	0.3145161290322581	-0.024193548387096753	5	0.33870967741935487	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	82	42	-0.03529411764705881
utahontario1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM_weka_svm_weights_r_svm_rbf	0.7224080267558528	0.6388888888888888	0.36111111111111116	0.0	50	0.36111111111111116	8.0	4.0	4.0	28.0	19.0	9.0	13.0	4.0	9.0	23.0	19.0	4.0	0.2222222222222222	0.5	0.5	0.7777777777777778	0.6785714285714286	0.32142857142857145	0.3611111111111111	0.3076923076923077	0.6923076923076923	0.6388888888888888	0.8260869565217391	0.17391304347826086	23	13	0.13377926421404673
utahontario1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM_weka_svm_weights_r_svm_rbf_Training_Data	0.6472096530920061	0.717741935483871	0.3145161290322581	0.032258064516129115	25	0.282258064516129	24.0	14.0	10.0	100.0	75.0	25.0	39.0	14.0	25.0	85.0	75.0	10.0	0.1935483870967742	0.5833333333333334	0.4166666666666667	0.8064516129032258	0.75	0.25	0.31451612903225806	0.358974358974359	0.6410256410256411	0.6854838709677419	0.8823529411764706	0.11764705882352941	89	35	0.2413273001508296
utahontario1_KEGG_PHOTOTRANSDUCTION_weka_svm_weights_r_svm_rbf	0.5886287625418061	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PHOTOTRANSDUCTION_weka_svm_weights_r_svm_rbf_Training_Data	0.5882352941176471	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM_weka_svm_weights_r_svm_rbf	0.3511705685618729	0.6666666666666666	0.36111111111111116	0.02777777777777779	25	0.33333333333333337	1.0	1.0	0.0	35.0	23.0	12.0	13.0	1.0	12.0	23.0	23.0	0.0	0.027777777777777776	1.0	0.0	0.9722222222222222	0.6571428571428571	0.34285714285714286	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	1.0	0.0	24	12	0.07692307692307687
utahontario1_KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.4781297134238311	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	83	41	-0.02352941176470591
utahontario1_KEGG_PPAR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5418060200668896	0.6111111111111112	0.36111111111111116	-0.02777777777777768	25	0.38888888888888884	3.0	1.0	2.0	33.0	21.0	12.0	13.0	1.0	12.0	23.0	21.0	2.0	0.08333333333333333	0.3333333333333333	0.6666666666666666	0.9166666666666666	0.6363636363636364	0.36363636363636365	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9130434782608695	0.08695652173913043	22	14	-0.010033444816053505
utahontario1_KEGG_PPAR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.579185520361991	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	7.0	3.0	4.0	117.0	81.0	36.0	39.0	3.0	36.0	85.0	81.0	4.0	0.056451612903225805	0.42857142857142855	0.5714285714285714	0.9435483870967742	0.6923076923076923	0.3076923076923077	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9529411764705882	0.047058823529411764	84	40	0.029864253393665052
utahontario1_KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.3377926421404682	0.6388888888888888	0.36111111111111116	0.0	16	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5221719457013576	0.6854838709677419	0.3145161290322581	0.0	16	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_PRIMARY_IMMUNODEFICIENCY_weka_svm_weights_r_svm_rbf	0.5317725752508361	0.6666666666666666	0.36111111111111116	0.02777777777777779	25	0.33333333333333337	3.0	2.0	1.0	33.0	22.0	11.0	13.0	2.0	11.0	23.0	22.0	1.0	0.08333333333333333	0.6666666666666666	0.3333333333333333	0.9166666666666666	0.6666666666666666	0.3333333333333333	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.9565217391304348	0.043478260869565216	24	12	0.11036789297658878
utahontario1_KEGG_PRIMARY_IMMUNODEFICIENCY_weka_svm_weights_r_svm_rbf_Training_Data	0.5834087481146305	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	5.0	4.0	1.0	119.0	84.0	35.0	39.0	4.0	35.0	85.0	84.0	1.0	0.04032258064516129	0.8	0.2	0.9596774193548387	0.7058823529411765	0.29411764705882354	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9882352941176471	0.011764705882352941	88	36	0.09079939668174974
utahontario1_KEGG_PRION_DISEASES_weka_svm_weights_r_svm_rbf	0.42140468227424743	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PRION_DISEASES_weka_svm_weights_r_svm_rbf_Training_Data	0.3987933634992459	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION_weka_svm_weights_r_svm_rbf	0.6287625418060201	0.6666666666666666	0.36111111111111116	0.02777777777777779	25	0.33333333333333337	9.0	5.0	4.0	27.0	19.0	8.0	13.0	5.0	8.0	23.0	19.0	4.0	0.25	0.5555555555555556	0.4444444444444444	0.75	0.7037037037037037	0.2962962962962963	0.3611111111111111	0.38461538461538464	0.6153846153846154	0.6388888888888888	0.8260869565217391	0.17391304347826086	24	12	0.21070234113712383
utahontario1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION_weka_svm_weights_r_svm_rbf_Training_Data	0.7128205128205128	0.7016129032258065	0.3145161290322581	0.016129032258064613	50	0.2983870967741935	22.0	12.0	10.0	102.0	75.0	27.0	39.0	12.0	27.0	85.0	75.0	10.0	0.1774193548387097	0.5454545454545454	0.45454545454545453	0.8225806451612904	0.7352941176470589	0.2647058823529412	0.31451612903225806	0.3076923076923077	0.6923076923076923	0.6854838709677419	0.8823529411764706	0.11764705882352941	87	37	0.19004524886877827
utahontario1_KEGG_PROPANOATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.24414715719063546	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_PROPANOATE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5435897435897437	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_PROSTATE_CANCER_weka_svm_weights_r_svm_rbf	0.5451505016722408	0.5277777777777778	0.36111111111111116	-0.11111111111111105	50	0.4722222222222222	12.0	4.0	8.0	24.0	15.0	9.0	13.0	4.0	9.0	23.0	15.0	8.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.625	0.375	0.3611111111111111	0.3076923076923077	0.6923076923076923	0.6388888888888888	0.6521739130434783	0.34782608695652173	19	17	-0.04013377926421402
utahontario1_KEGG_PROSTATE_CANCER_weka_svm_weights_r_svm_rbf_Training_Data	0.7565610859728507	0.7419354838709677	0.3145161290322581	0.05645161290322587	25	0.25806451612903225	21.0	14.0	7.0	103.0	78.0	25.0	39.0	14.0	25.0	85.0	78.0	7.0	0.1693548387096774	0.6666666666666666	0.3333333333333333	0.8306451612903226	0.7572815533980582	0.24271844660194175	0.31451612903225806	0.358974358974359	0.6410256410256411	0.6854838709677419	0.9176470588235294	0.08235294117647059	92	32	0.2766214177978883
