Row.names	PathwayMutatedGenes	UtahControl_NumNonMuts	UtahControl_NumMuts	UtahCancer_NumNonMuts	UtahCancer_NumMuts	UtahControl_MutationRate	UtahCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	ADRA1B(1),AGTR1(1),ANXA1(1),AVPR1B(2),CCKAR(1),DGKD(1),LPAR3(1),MLNR(2),PTAFR(1),PTGER1(1),TACR3(1),UTS2R(1);ADRA1B(2),AGTR1(2),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),PIK3CA(2),PROKR2(1),QRFPR(1)	6	10	9	10	0.625	0.526315789474	0.674475992142084	0.823663974464381	-0.587702932477034	0.998542629838389
REACTOME_GLOBAL_GENOMIC_NER	ERCC3(1),POLE2(1);POLE2(1),RPA1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_GLUTATHIONE_CONJUGATION	GSTA5(1),GSTM5(1);GSTA2(1),GSTO1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	AP1B1(1),NUP93(1),PSMB4(1),PSMD1(1);ATP6V1H(1),CCNT1(2),NUP155(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC12A7(1),SLC1A3(1),SLC24A2(1),SLC26A1(1),SLC5A8(1),SLC6A12(2),SLC7A3(1);SLC15A1(1),SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC7A3(3),SLC7A6(1),SLC9A6(1),SLC9A9(1)	9	7	12	7	0.4375	0.368421052632	0.756235272021768	0.776803533717012	-0.41556872887773	0.998542629838389
REACTOME_METABLISM_OF_NUCLEOTIDES	DHODH(2),DPYS(1),GMPS(1),NT5C1A(1),RRM1(1);CTPS2(1),NT5C1A(1),NT5C2(1),NT5C3(2),NT5M(1),SLC29A2(1)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
REACTOME_METABOLISM_OF_RNA	EXOSC1(1),NUP93(1);EXOSC9(1),NUP155(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	ACADS(1),ACADVL(1),ECI1(1),HADHA(3);ECI1(1),HADHA(3)	11	5	15	4	0.3125	0.210526315789	0.595822623957518	0.858769002595476	-0.687623951121284	0.998542629838389
REACTOME_MITOTIC_PROMETAPHASE	AURKB(1),KIF2C(1),RCC2(3);BUB1B(2),CENPI(1),CLIP1(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
REACTOME_MRNA_SPLICING	CLP1(1),DHX9(1),HNRNPA2B1(1),PABPN1(1);CLP1(2),HNRNPR(1),PABPN1(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
REACTOME_MTOR_SIGNALLING	PRKAG3(1),RPTOR(1);MTOR(1),RPTOR(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_MUSCLE_CONTRACTION	ACTN3(2),TLN1(1),TNNT2(1);MYL1(1),MYL2(1),TLN1(1),TNNI2(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
REACTOME_MYOGENESSIS	MEF2D(1),MYOD1(1);CDON(1),MYF5(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_NCAM1_INTERACTIONS	CACNB3(1),COL6A1(1),COL9A3(1),NRTN(1);CACNB3(1),COL1A1(1),COL1A2(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	CACNB3(1),COL6A1(1),COL9A3(1),NRTN(1);CACNB3(1),COL1A1(1),COL1A2(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	ERCC3(1),POLE2(1);POLE2(1),RPA1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_OPIOID_SIGNALLING	ADCY5(1),GNAI2(1),GNAT3(1);ADCY5(1),ITPR1(1),ITPR2(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
REACTOME_PEROXISOMAL_LIPID_METABOLISM	ABCD1(1),HACL1(1);CRAT(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS	CYP11B1(1),CYP27A1(1),CYP2S1(1),CYP2U1(1),CYP7A1(1),FMO3(1);ADH4(1),CYP27B1(1),CYP3A7(1),FMO1(1),TBXAS1(1)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
REACTOME_PHASE_II_CONJUGATION	GSTA5(1),GSTM5(1),SULT1A2(1);GSTA2(1),GSTO1(1),UGT1A3(2)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
REACTOME_PLATELET_DEGRANULATION	GP1BA(1),HGF(1),PDGFB(1),TGFB2(1),TLN1(1);FGB(2),LAMP2(1),SERPINF2(1),SPARC(1),TGFB2(1),TLN1(1)	11	5	14	5	0.3125	0.263157894737	0.791184078074258	0.757322951427512	-0.321898153229607	0.998542629838389
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	CLP1(1),DHX9(1),HNRNPA2B1(1),NUP93(1),NXF1(1),PABPN1(1),SLBP(1);CLP1(2),HNRNPR(1),NUP155(1),PABPN1(1),SLBP(2)	10	6	13	6	0.375	0.315789473684	0.775059951484297	0.765776789024843	-0.36763359781522	0.998542629838389
REACTOME_PURINE_METABOLISM	GMPS(1),NT5C1A(1);NT5C1A(1),NT5C2(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	PRKAG3(1),RPTOR(1);RPTOR(2)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA	ANGPTL4(1),CYP7A1(1);PEX11A(1),UCP1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_STABILIZATION_OF_P53	MDM2(1),PSMB4(1),PSMD1(1);MDM2(3)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
REACTOME_STEROID_HORMONES	CYP11B1(1),HSD3B1(1);CYP27B1(1),STAR(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
REACTOME_STRIATED_MUSCLE_CONTRACTION	ACTN3(2),TNNT2(1);MYL1(1),MYL2(1),TNNI2(1)	13	3	16	3	0.1875	0.157894736842	0.817364649183489	0.752199413489736	-0.231507526934273	0.998542629838389
REACTOME_SYNTHESIS_OF_DNA	ORC6(1),POLA2(1),POLE2(1),PSMB4(1),PSMD1(1);DNA2(1),POLA2(1),POLE2(1),RPA1(1)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
REACTOME_TRANSCRIPTION_COUPLED_NER	ERCC3(1),POLE2(1);POLE2(1),RPA1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
SA_CASPASE_CASCADE	CASP3(2),CASP9(1),PRF1(1);DFFB(1),PRF1(3)	12	4	15	4	0.25	0.210526315789	0.805150222962902	0.752199413489736	-0.27704581925182	0.998542629838389
ST_P38_MAPK_PATHWAY	MAPK13(1),MAPKAPK5(1);MYEF2(1),NFKB1(1)	14	2	17	2	0.125	0.105263157895	0.828137611415214	0.762032085561497	-0.18282586554903	0.998542629838389
BIOCARTA_IL1R_PATHWAY	ECSIT(1),IRAK1(1),TGFB2(1);NFKB1(1),TGFB2(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
BIOCARTA_UCALPAIN_PATHWAY	ACTN3(2),TLN1(1);CAPN1(1),TLN1(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
KEGG_GALACTOSE_METABOLISM	GLA(1),LCT(1),PGM2(1);GAA(1),PFKP(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
KEGG_GLUTATHIONE_METABOLISM	GSTA5(1),GSTM5(1),RRM1(1);GSTA2(1),GSTO1(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	B3GNT5(1),GCNT2(1),ST3GAL4(1);B3GNT1(1),B3GNT5(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOLGPI_ANCHOR_BIOSYNTHESIS	GPAA1(2),GPLD1(2),PIGG(1),PIGZ(1);PIGF(1),PIGG(1),PIGL(1),PIGM(1),PIGW(1)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
KEGG_HEDGEHOG_SIGNALING_PATHWAY	BMP6(2),IHH(1);WNT2B(2)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
KEGG_MALARIA	COMP(1),HGF(1),TGFB2(1);KLRB1(1),TGFB2(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
KEGG_MRNA_SURVEILLANCE_PATHWAY	CLP1(1),NXF1(1),PABPC3(1),PABPN1(1),PAPOLB(1),SMG7(1);CLP1(2),PABPC3(1),PABPC4L(2),PABPN1(1),UPF2(1)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
KEGG_N_GLYCAN_BIOSYNTHESIS	ALG6(2),MAN2A1(1),MGAT4A(1),RPN1(2);ALG9(1),MGAT4B(2),MGAT4C(1),TUSC3(1)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
KEGG_SPHINGOLIPID_METABOLISM	ACER1(1),B4GALT6(1),DEGS1(1),GLA(1),NEU3(1),NEU4(1),SMPD3(3);GAL3ST1(1),GBA(1),SGPP2(1),SPHK1(1),UGT8(1)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
KEGG_TIGHT_JUNCTION	ACTN3(2),CLDN23(1),GNAI2(1),HCLS1(1),RAB13(2);CLDN23(2),CSNK2A2(1),MYL2(1),PRKCZ(1),RRAS(1),YES1(1)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
KEGG_VIBRIO_CHOLERAE_INFECTION	ATP6V1D(1),KDELR3(1),PDIA4(1);ATP6V1E2(1),ATP6V1H(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_ACTIVATED_TLR4_SIGNALLING	ECSIT(1),IRAK1(1),TLR10(1),TLR6(1);IRF3(1),TLR10(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_APOPTOSIS	CASP3(2),CASP9(1),HIST1H1C(1),MST4(1),PSMB4(1),PSMD1(1),TRAF2(1);DFFB(1),LMNB1(1),TRAF2(3)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
REACTOME_APOPTOTIC_EXECUTION_PHASE	CASP3(2),HIST1H1C(1),MST4(1);DFFB(1),LMNB1(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A	CDC27(1),PSMB4(1),PSMD1(1);BUB1B(2)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_CELL_JUNCTION_ORGANIZATION	CADM1(1),CLDN23(1),FBLIM1(1);CLDN23(2),ILK(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_PACKAGING_OF_TELOMERE_ENDS	HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1);HIST1H2AB(1),HIST3H3(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE	CDC27(1),PSMB4(1),PSMD1(1);BUB1B(2)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
REACTOME_SIGNALING_BY_PDGF	COL6A1(1),COL9A3(1),PDGFB(1),PDGFRA(1),RASA1(2),STAT5A(1),STAT6(1);COL1A1(1),COL1A2(1),PDGFRA(1),PIK3CA(2)	10	6	14	5	0.375	0.263157894737	0.604278283000006	0.858769002595477	-0.710025888514247	0.99854262983839
REACTOME_TOLL_LIKE_RECEPTOR_4_CASCADE	ECSIT(1),IRAK1(1),TLR10(1),TLR6(1);IRF3(1),TLR10(1)	13	3	17	2	0.1875	0.105263157895	0.519799941356036	0.880024150422632	-0.692614548129551	0.99854262983839
BIOCARTA_CYTOKINE_PATHWAY	IL16(1),IL17A(1);IL5(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
BIOCARTA_DNAFRAGMENT_PATHWAY	CASP3(2);DFFB(1),ENDOG(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
BIOCARTA_EIF_PATHWAY	EIF6(2);EIF3A(1),EIF4G3(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
BIOCARTA_ERYTH_PATHWAY	IL11(1),TGFB2(1);TGFB2(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
BIOCARTA_ETC_PATHWAY	NDUFA1(1),UQCRC1(1);NDUFA1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
BIOCARTA_PITX2_PATHWAY	FZD1(1),TRRAP(1);FZD1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
BIOCARTA_SPRY_PATHWAY	RASA1(2);SPRY2(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS	GALNTL2(1),ST6GALNAC1(1);GALNT3(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
KEGG_NITROGEN_METABOLISM	CTH(1),GLUL(1);CTH(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
KEGG_OTHER_GLYCAN_DEGRADATION	NEU3(1),NEU4(1);GBA(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PGM2(1),PRPS1L1(1);PFKP(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
KEGG_PYRIMIDINE_METABOLISM	CANT1(1),DHODH(2),DPYS(1),ENTPD8(1),NME6(1),NME7(1),NT5C1A(1),PNPT1(1),POLA2(1),POLE2(1),POLR1A(1),POLR1C(1),POLR3E(1),RRM1(1);CTPS2(1),ENTPD4(1),ENTPD6(1),NME7(1),NT5C1A(1),NT5C2(1),NT5C3(2),NT5M(1),POLA2(1),POLE2(1),POLR3GL(1)	6	10	10	9	0.625	0.473684210526	0.549705148177464	0.891993035740194	-0.895196282969021	0.998542631568869
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1),SYN2(1);RIMS1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	XRCC4(2);RPA1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	XRCC4(2);CCR5(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	FGF22(1),FGFR2(1);FGFR2(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_FRS2MEDIATED_CASCADE	FGF22(1),FGFR2(1);FGFR2(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	ADCY5(1),GNAI2(1);ADCY5(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_GAP_JUNCTION_ASSEMBLY	GJB7(1),GJD3(1);GJA10(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_GENES_INVOLVED_IN_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	CASP3(2),MST4(1);LMNB1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_INTRINSIC_PATHWAY	GP1BA(1),KLKB1(1);KLKB1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_P53_INDEPENDENT_DNA_DAMAGE_RESPONSE	PSMB4(1),PSMD1(1);CDC25A(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE	FGF22(1),FGFR2(1);FGFR2(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	GTF3A(1),POLR3E(1);GTF3A(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION	GTF3A(1),POLR3E(1);GTF3A(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	PSMB4(1),PSMD1(1);CCNE1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1),SYN2(1);RIMS1(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	CYP11B1(1),HSD3B1(1);STAR(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	ABCD1(1),NUP93(1),RHCG(2),SLC12A7(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC16A8(1),SLC1A3(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC39A3(1),SLC39A4(2),SLC44A5(1),SLC5A8(1),SLC6A12(2),SLC7A3(1);ABCD3(1),NUP155(1),SLC15A1(1),SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC29A2(1),SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC37A4(1),SLC5A11(1),SLC5A7(1),SLC7A3(3),SLC7A6(1),SLC9A6(1),SLC9A9(1)	3	13	6	13	0.8125	0.684210526316	0.509881677739606	0.895928135638925	-0.865075293346131	0.998542631568869
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	NUP93(1),NXF1(1);NUP155(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	NUP93(1),NXF1(1);NUP155(1)	14	2	18	1	0.125	0.0526315789474	0.399423327422839	0.914438502673797	-0.761876002942505	0.998542631568869
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	CASP3(2),CASP9(1),MAPK13(1),PRPH2(1);NEFM(1),PRPH(1),TOMM40L(1)	11	5	16	3	0.3125	0.157894736842	0.423318756451531	0.932035595105673	-1.08509612540296	0.999998577957277
KEGG_BASE_EXCISION_REPAIR	MUTYH(1),OGG1(2),PARP2(1),POLE2(1);MUTYH(1),PARP1(1),POLE2(1)	11	5	16	3	0.3125	0.157894736842	0.423318756451531	0.932035595105673	-1.08509612540296	0.999998577957277
KEGG_CARDIAC_MUSCLE_CONTRACTION	CACNB3(1),COX4I2(1),COX6A2(1),TNNT2(1),UQCRC1(1);CACNB3(1),COX6A2(1),MYL2(1),SLC9A6(1)	11	5	16	3	0.3125	0.157894736842	0.423318756451531	0.932035595105673	-1.08509612540296	0.999998577957277
BIOCARTA_AKAP13_PATHWAY	LPAR3(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_AKAP95_PATHWAY	NCAPD2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_AKAPCENTROSOME_PATHWAY	PKN1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_BIOPEPTIDES_PATHWAY	PTK2B(1),STAT4(1),STAT5A(1),STAT6(1);JAK2(1),PTK2B(1)	12	4	17	2	0.25	0.105263157895	0.363738465331355	0.943936518889081	-1.13181457612311	0.999999002165685
BIOCARTA_CALCINEURIN_PATHWAY	SP1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_CHEMICAL_PATHWAY	CASP3(2),CASP9(1),TLN1(1);PARP1(1),TLN1(1)	12	4	17	2	0.25	0.105263157895	0.363738465331355	0.943936518889081	-1.13181457612311	0.999999002165685
BIOCARTA_EGF_PATHWAY	RASA1(2),STAT4(1),STAT5A(1),STAT6(1);PIK3CA(2)	12	4	17	2	0.25	0.105263157895	0.363738465331355	0.943936518889081	-1.13181457612311	0.999999002165685
BIOCARTA_ETS_PATHWAY	RBL2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_IL17_PATHWAY	IL17A(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_IL4_PATHWAY	STAT6(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_INTEGRIN_PATHWAY	ACTN3(2),TLN1(1),ZYX(1);CAPN1(1),TLN1(1)	12	4	17	2	0.25	0.105263157895	0.363738465331355	0.943936518889081	-1.13181457612311	0.999999002165685
BIOCARTA_MEF2D_PATHWAY	MEF2D(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_NDKDYNAMIN_PATHWAY	EPN1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_PARKIN_PATHWAY	GPR37(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_PLCE_PATHWAY	PTGER1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_SARS_PATHWAY	LDHA(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_STATHMIN_PATHWAY	MAPK13(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
KEGG_AFRICAN_TRYPANOSOMIASIS	APOL1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
KEGG_BIOTIN_METABOLISM	BTD(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	GLA(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
KEGG_HUNTINGTONS_DISEASE	CASP3(2),CASP9(1),COX4I2(1),COX6A2(1),NDUFA1(1),SP1(1),UQCRC1(1),VDAC3(1);COX6A2(1),CREB3L4(1),ITPR1(1),NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1),UCP1(1)	8	8	13	6	0.5	0.315789473684	0.472146775597174	0.927318598765134	-1.10818327700728	0.999999002165685
KEGG_PEROXISOME	ABCD1(1),ACSL6(1),AGXT(2),ECH1(1),HACL1(1),HAO2(1),MLYCD(1),PAOX(1),PEX12(1);ABCD3(1),AGXT(1),CRAT(2),DAO(1),PEX11A(1),PEX7(1)	8	8	13	6	0.5	0.315789473684	0.472146775597174	0.927318598765134	-1.10818327700728	0.999999002165685
KEGG_THIAMINE_METABOLISM	NFS1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	PRKAG3(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	CADM1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	GNAI2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION	GLUL(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_APCDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	CDC27(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
